field5,field6,_CLEANADDR,_PNU,_X,_Y,공시지가,공시일자,특수지구분명,데이터기준일자
(주)서진주유소 용인지점,경기도 용인시 처인구 백옥대로2529 (모현읍),경기도 용인시 처인구 백옥대로 2529 (모현읍),4146125321107340002,127.2492918611216,37.34895415440059,901200,2025-04-30,일반,2025-06-18
상미주유소,경기도 용인시 기흥구 신정로57 (신갈동),경기도 용인시 기흥구 신정로 57 (신갈동),4146310100103880212,127.10303218828386,37.2762119707724,1978000,2025-04-30,일반,2025-06-18
한울주유소,인천광역시 동구 방축로161 (송림동),인천광역시 동구 방축로 161 (송림동),2814010700102970053,126.66291890496872,37.48097373763771,1340000,2025-01-24,일반,2025-06-18
현대오일뱅크㈜직영 오천주유소,서울특별시 강남구 봉은사로503 (삼성동),서울특별시 강남구 봉은사로 503 (삼성동),1168010500100710009,127.05381050358868,37.51351475828468,,,,
소라주유소,전라남도 여수시 주삼덕양로14 (소라면),전라남도 여수시 주삼덕양로 14 (소라면),4613031021110510001,127.6341710434892,34.79031532750331,771600,2025-04-30,일반,2025-06-18
에이스주유소,경상북도 구미시 송정대로23 (송정동),경상북도 구미시 송정대로 23 (송정동),4719011000100280006,128.34119116892154,36.1175046789966,2215000,2025-04-30,일반,2025-06-18
상무대주유소,전라남도 장성군 영장로2051 (삼서면),전라남도 장성군 영장로 2051 (삼서면),4688034033102890000,126.69669465405045,35.23247302339024,59000,2025-04-30,일반,2025-06-18
호정주유소,경상남도 밀양시 무안로203 (무안면),경상남도 밀양시 무안로 180-21 (무안면),4827038032103290000,128.67023624692405,35.48947910552436,92100,2025-04-30,일반,2025-06-18
신송석주유소,전라남도 화순군 학포로1085 (이양면),전라남도 화순군 학포로 1085 (이양면),4679034022108460004,126.98706298049036,34.931274730136415,45100,2025-01-24,일반,2025-06-18
(주)삼표에너지 목동주유소,서울특별시 양천구 목동서로129 (목동),서울특별시 양천구 목동서로 129 (목동),1147010200109050030,126.8755229413056,37.53216903995416,12380000,2025-04-30,일반,2025-06-18
기린주유소,충청남도 서천군 충절로591 (기산면),충청남도 서천군 충절로 591 (기산면),4477033026101190004,126.7466342119584,36.07255069483281,37100,2025-04-30,일반,2025-06-18
탄금대주유소,충청북도 충주시 탄금대로305 (칠금동),충청북도 충주시 탄금대로 305 (칠금동),4313011600104510000,127.89868821362045,36.9853271260705,506900,2025-04-30,일반,2025-06-18
대산주유소,경상북도 경산시 남천로793 (남천면),경상북도 경산시 남천로 793 (남천면),4729037022104450009,128.73148209698468,35.78874211782488,348600,2025-01-24,일반,2025-06-18
오미산주유소,경기도 고양시 일산동구 성현로7 (성석동),경기도 고양시 일산동구 성현로 7 (성석동),4128511300112560001,126.787899475824,37.71029679657977,1112000,2025-04-30,일반,2025-06-18
신월주유소,전라남도 무안군 신월로558-14 (운남면),전라남도 무안군 신월로 558-14 (운남면),4684037024110090003,126.29848794572445,34.961886331787305,88800,2025-04-30,일반,2025-06-18
광신석유(주) 무학주유소,경상남도 창원시 마산합포구 무학로288 (완월동),경상남도 창원시 마산합포구 무학로 292 (완월동),4812512800104820002,128.55744786578262,35.19632965904926,832800,2025-04-30,일반,2025-06-18
대한주유소,전라남도 순천시 환선로6 (동외동),전라남도 순천시 환선로 6 (동외동),4615012200101340003,127.48730682481064,34.9558081473697,863900,2025-04-30,일반,2025-06-18
삼미상사(주) 부광셀프주유소,인천광역시 서구 봉수대로1623 (금곡동),인천광역시 서구 봉수대로 1623 (금곡동),2826011800103720002,126.63871529926986,37.61526708538503,996100,2025-04-30,일반,2025-06-18
대길주유소,경상북도 김천시 남김천대로3113 (구성면),경상북도 김천시 남김천대로 3113 (구성면),4715041021103550000,128.0865434142501,36.07237527588882,61400,2025-04-30,일반,2025-06-18
사랑주유소,충청남도 천안시 서북구 천안대로2086 (성환읍),충청남도 천안시 서북구 천안대로 2086 (성환읍),4413325022102170027,127.13476200434675,36.92473134596419,532700,2025-04-30,일반,2025-06-18
원대로주유소,강원도 강릉시 원대로38 (교동),강원특별자치도 강릉시 원대로 38 (교동),5115011000117320000,128.8820841516354,37.758058004299016,661000,2025-04-30,일반,2025-06-18
가야산주유소,전라남도 광양시 백운로1265 (마동),전라남도 광양시 백운로 1267 (마동),4623010700104210002,127.70567655331514,34.940284961568935,341100,2025-04-30,일반,2025-06-18
송파에너지,충청남도 부여군 충절로825 (임천면),충청남도 부여군 충절로 825 (임천면),4476041025102200004,126.89885971116738,36.159700403306765,45600,2025-04-30,일반,2025-06-18
청남주유소,충청북도 옥천군 용방3길2-1 (이원면),충청북도 옥천군 용방3길 2-1 (이원면),4373036035103420027,127.65322769718637,36.250583637164624,61700,2025-04-30,일반,2025-06-18
(주)동일화승주유소,부산광역시 기장군 반송로1582 (기장읍),부산광역시 기장군 반송로 1582 (기장읍),2671025021101120001,129.2124791503099,35.24804048617175,1912000,2025-04-30,일반,2025-06-18
서산톨게이트주유소,충청남도 서산시 운암로895 (운산면),충청남도 서산시 운암로 895 (운산면),4421038033107210012,126.56749110579824,36.812820333311805,92400,2025-04-30,일반,2025-06-18
진부주유소,경상남도 창원시 진해구 진해대로2221 (용원동),경상남도 창원시 진해구 진해대로 2221 (용원동),4812916400105320001,128.8057200944767,35.11101367116256,609000,2025-04-30,일반,2025-06-18
야구장주유소,경상남도 창원시 마산합포구 용마로62 (산호동),경상남도 창원시 마산합포구 용마로 63 (산호동),4812511800100510039,128.5811336835827,35.219203302887415,1634000,2025-04-30,일반,2025-06-18
조은주유소,경기도 화성시 남양로496 (남양읍),경기도 화성시 남양로 496 (남양읍),4159026222102340004,126.82000230915368,37.18436173585181,623300,2025-04-30,일반,2025-06-18
중앙주유소,경상북도 영천시 호국로90 (야사동),경상북도 영천시 호국로 90 (야사동),4723010300101340005,128.94726778615342,35.974451658022254,971900,2025-04-30,일반,2025-06-18
독립주유소,충청남도 천안시 동남구 망향로182 (안서동),충청남도 천안시 동남구 망향로 182 (안서동),4413111900103650009,127.17476839872292,36.83937086220762,892600,2025-04-30,일반,2025-06-18
㈜조은나라,부산광역시 사상구 사상로105 (감전동),부산광역시 사상구 사상로 105 (감전동),2653010500101170010,128.99015859021273,35.15626438050769,2838000,2025-04-30,일반,2025-06-18
풍해메가주유소,경상남도 통영시 남해안대로2119 (도산면),경상남도 통영시 남해안대로 2119 (도산면),4822033021111860006,128.34778122280142,34.93576919885647,185400,2025-04-30,일반,2025-06-18
상계주유소,서울특별시 노원구 노해로527 (상계동),서울특별시 노원구 노해로 527 (상계동),1135010500107180002,127.06635556093764,37.65594570199231,11600000,2025-04-30,일반,2025-06-18
금성주유소,경상남도 김해시 분성로502 (어방동),경상남도 김해시 분성로 502 (어방동),4825011800111000001,128.9007095826476,35.23515501560009,1353000,2025-04-30,일반,2025-06-18
연화주유소,경상남도 고성군 옥천로1015 (개천면),경상남도 고성군 옥천로 1015 (개천면),4882038026103230000,128.27432574744807,35.08023173774207,98200,2025-04-30,일반,2025-06-18
오림주유소,경기도 포천시 내진로224 (내촌면),경기도 포천시 내진로 224 (내촌면),4165032021104630003,127.21359941380344,37.80237659397084,309000,2025-04-30,일반,2025-06-18
공단주유소,충청북도 음성군 무극로38-1 (금왕읍),충청북도 음성군 무극로 38-1 (금왕읍),4377025337100110000,127.5685237442978,36.98432319240053,125700,2025-04-30,일반,2025-06-18
성환농협남부주유소,충청남도 천안시 서북구 성환중앙로8 (성환읍),충청남도 천안시 서북구 성환중앙로 8 (성환읍),4413325021104490111,127.12882814627687,36.9148043051023,1256000,2025-04-30,일반,2025-06-18
아라셀프주유소,충청북도 청주시 상당구 대성로39 (서운동),충청북도 청주시 상당구 대성로 39 (서운동),4311110800100910004,127.49303677267784,36.62865181655826,851800,2025-04-30,일반,2025-06-18
넘버원주유소,강원도 삼척시 삼척로634 (원덕읍),강원특별자치도 삼척시 삼척로 634 (원덕읍),5123025325100330002,129.3306080595522,37.1899306965014,218100,2025-04-30,일반,2025-06-18
㈜대원 동신주유소,전라남도 나주시 건재로89 (대호동),전라남도 나주시 건재로 89 (대호동),4617011600108670000,126.71530502964538,35.04294517517583,272900,2025-04-30,일반,2025-06-18
영덕제일주유소,경상북도 영덕군 영덕로247 (영덕읍),경상북도 영덕군 영덕로 247 (영덕읍),4777025024101950004,129.3717532791697,36.41648504476345,465200,2025-04-30,일반,2025-06-18
오일마트주유소,부산광역시 사하구 을숙도대로767 (구평동),부산광역시 사하구 을숙도대로 767 (구평동),2638010700100240033,128.98870976079712,35.08625047495262,1347000,2025-04-30,일반,2025-06-18
청정하남주유소,경기도 하남시 하남대로236 (상산곡동),경기도 하남시 하남대로 236 (상산곡동),4145010500101370005,127.2326102729812,37.49654335584427,2778000,2025-01-24,일반,2025-06-18
북리주유소,경기도 용인시 처인구 경기동로117 (남사읍),경기도 용인시 처인구 경기동로 121 (남사읍),4146125922106810000,127.14174150828916,37.1456543634566,727200,2025-04-30,일반,2025-06-18
수분주유소,전라북도 장수군 장수로1450 (장수읍),전북특별자치도 장수군 장수로 1450 (장수읍),5274025029108500001,127.5033305138246,35.58730498787339,39200,2025-04-30,일반,2025-06-18
나들목주유소,울산광역시 울주군 반구대로722 (삼남읍),울산광역시 울주군 반구대로 722 (삼남읍),3171026521103910003,129.120918397835,35.55629674753638,1041000,2025-04-30,일반,2025-06-18
원석주유소,충청북도 증평군 초평로1742 (증평읍),충청북도 증평군 초평로 1742 (증평읍),4374525031105920002,127.56240222846884,36.79302533536937,248400,2025-04-30,일반,2025-06-18
송현주유소,전라남도 나주시 세남로730 (봉황면),전라남도 나주시 세남로 730 (봉황면),4617043024109310019,126.80010409767628,34.963962965834384,122500,2025-04-30,일반,2025-06-18
북천주유소,경상남도 하동군 옥단로9 (북천면),경상남도 하동군 옥단로 9 (북천면),4885039024100440000,127.90291794919769,35.114871427771455,116400,2025-04-30,일반,2025-06-18
태평셀프주유소,대전광역시 중구 동서대로1244 (태평동),대전광역시 중구 동서대로 1243 (태평동),3014011400103350010,127.39776245553004,36.32680772490787,2303000,2025-04-30,일반,2025-06-18
광신석유(주) 지내주유소,경상남도 김해시 분성로689 (지내동),경상남도 김해시 분성로 689 (지내동),4825012100104300000,128.92099408178993,35.235016473156115,1044000,2025-04-30,일반,2025-06-18
주식회사 재원에너지 영암지점,전라남도 영암군 녹색로2051 (미암면),전라남도 영암군 녹색로 2051 (미암면),4683039026100150006,126.5742145445095,34.72107174855276,44000,2025-04-30,일반,2025-06-18
(주)자연에너지 햇살주유소,서울특별시 도봉구 방학로142 (방학동),서울특별시 도봉구 방학로 142 (방학동),1132010600106910003,127.0364243353543,37.66299347338156,5335000,2025-04-30,일반,2025-06-18
사월주유소,대구광역시 수성구 달구벌대로3300 (신매동),대구광역시 수성구 달구벌대로 3300-1 (신매동),2726011800100100012,128.71654276960763,35.83627570426661,1669000,2025-04-30,일반,2025-06-18
곡천주유소,울산광역시 울주군 웅촌로343 (웅촌면),울산광역시 울주군 웅촌로 343 (웅촌면),3171034023102550071,129.20686787372722,35.462529975207445,1006000,2025-04-30,일반,2025-06-18
SK에너지(주)양양주유소,강원도 양양군 양양로30 (양양읍),강원특별자치도 양양군 양양로 30 (양양읍),5183025021100040003,128.62502531530723,38.07726368759421,837000,2025-04-30,일반,2025-06-18
아울렛주유소,울산광역시 울주군 웅촌로532 (웅촌면),울산광역시 울주군 웅촌로 532 (웅촌면),3171034029106520000,129.22030262406798,35.47592302800249,415100,2025-04-30,일반,2025-06-18
SK에너지(주)대공원주유소,서울특별시 관악구 과천대로921 (남현동),서울특별시 관악구 과천대로 921 (남현동),1162010300106020306,126.98217690992313,37.47274165152869,10200000,2025-04-30,일반,2025-06-18
(주)성산이앤지,전라남도 영광군 함영로3526 (영광읍),전라남도 영광군 함영로 3526 (영광읍),4687025037106720004,126.51009762964222,35.26397854302818,42700,2025-04-30,일반,2025-06-18
남양주유소,전라남도 무안군 무안로519 (무안읍),전라남도 무안군 무안로 519 (무안읍),4684025022108540002,126.47976308643126,34.98958291880729,707900,2025-04-30,일반,2025-06-18
